"experiment_id","experiment_year","treatment_number","plot_id","harvest_date","harvest_yld_matur_dry_wt","obs_summary_comment"
"LTFE_Duernast",2021,NA,32,"2021-07-13",7450,NA
"LTFE_Duernast",2021,NA,33,"2021-07-13",7826,NA
"LTFE_Duernast",2021,NA,34,"2021-07-13",8265,NA
"LTFE_Duernast",2021,NA,35,"2021-07-13",7332,NA
"LTFE_Duernast",2021,NA,36,"2021-07-13",7380,NA
"LTFE_Duernast",2021,NA,37,"2021-07-13",2723,NA
"LTFE_Duernast",2021,NA,38,"2021-07-13",3758,NA
"LTFE_Duernast",2021,NA,39,"2021-07-13",5586,NA
"LTFE_Duernast",2021,NA,40,"2021-07-13",6003,NA
"LTFE_Duernast",2021,NA,41,"2021-07-13",6868,NA
"LTFE_Duernast",2021,NA,42,"2021-07-13",7422,NA
"LTFE_Duernast",2021,NA,43,"2021-07-13",7891,NA
"LTFE_Duernast",2021,NA,44,"2021-07-13",7670,NA
"LTFE_Duernast",2021,NA,45,"2021-07-13",8248,NA
"LTFE_Duernast",2021,NA,46,"2021-07-13",8104,NA
"LTFE_Duernast",2021,NA,47,"2021-07-13",4931,NA
"LTFE_Duernast",2021,NA,48,"2021-07-13",4952,NA
"LTFE_Duernast",2021,NA,49,"2021-07-13",7414,NA
"LTFE_Duernast",2021,NA,50,"2021-07-13",8063,NA
"LTFE_Duernast",2021,NA,51,"2021-07-13",2136,NA
"LTFE_Duernast",2021,NA,52,"2021-07-13",2373,NA
"LTFE_Duernast",2021,NA,53,"2021-07-13",5091,NA
"LTFE_Duernast",2021,NA,54,"2021-07-13",6233,NA
"LTFE_Duernast",2021,NA,55,"2021-07-13",6247,NA
"LTFE_Duernast",2021,NA,56,"2021-07-13",6607,NA
"LTFE_Duernast",2021,NA,57,"2021-07-13",8211,NA
"LTFE_Duernast",2021,NA,58,"2021-07-13",9333,NA
"LTFE_Duernast",2021,NA,59,"2021-07-13",7432,NA
"LTFE_Duernast",2021,NA,60,"2021-07-13",8427,NA
"LTFE_Duernast",2021,NA,61,"2021-07-13",5516,NA
"LTFE_Duernast",2021,NA,62,"2021-07-13",5907,NA
"LTFE_Duernast",2021,NA,63,"2021-07-13",3014,NA
"LTFE_Duernast",2021,NA,64,"2021-07-13",5446,NA
"LTFE_Duernast",2022,NA,1,"2022-10-12",5425,NA
"LTFE_Duernast",2022,NA,2,"2022-10-12",5204,NA
"LTFE_Duernast",2022,NA,3,"2022-10-12",7156,NA
"LTFE_Duernast",2022,NA,4,"2022-10-12",8497,NA
"LTFE_Duernast",2022,NA,5,"2022-10-12",7394,NA
"LTFE_Duernast",2022,NA,6,"2022-10-12",8961,NA
"LTFE_Duernast",2022,NA,7,"2022-10-12",7785,NA
"LTFE_Duernast",2022,NA,8,"2022-10-12",8420,NA
"LTFE_Duernast",2022,NA,9,"2022-10-12",7610,NA
"LTFE_Duernast",2022,NA,10,"2022-10-12",8883,NA
"LTFE_Duernast",2022,NA,11,"2022-10-12",7256,NA
"LTFE_Duernast",2022,NA,12,"2022-10-12",8443,NA
"LTFE_Duernast",2022,NA,13,"2022-10-12",7672,NA
"LTFE_Duernast",2022,NA,14,"2022-10-12",6701,NA
"LTFE_Duernast",2022,NA,15,"2022-10-12",7062,NA
"LTFE_Duernast",2022,NA,16,"2022-10-12",8285,NA
"LTFE_Duernast",2022,NA,17,"2022-10-12",7909,NA
"LTFE_Duernast",2022,NA,18,"2022-10-12",8175,NA
"LTFE_Duernast",2022,NA,19,"2022-10-12",7169,NA
"LTFE_Duernast",2022,NA,20,"2022-10-12",8544,NA
"LTFE_Duernast",2022,NA,21,"2022-10-12",7244,NA
"LTFE_Duernast",2022,NA,22,"2022-10-12",8415,NA
"LTFE_Duernast",2022,NA,23,"2022-10-12",4176,NA
"LTFE_Duernast",2022,NA,24,"2022-10-12",4633,NA
"LTFE_Duernast",2022,NA,25,"2022-10-12",7952,NA
"LTFE_Duernast",2022,NA,26,"2022-10-12",8672,NA
"LTFE_Duernast",2022,NA,27,"2022-10-12",7730,NA
"LTFE_Duernast",2022,NA,28,"2022-10-12",9098,NA
"LTFE_Duernast",2022,NA,29,"2022-10-12",7058,NA
"LTFE_Duernast",2022,NA,30,"2022-10-12",8780,NA
"LTFE_Duernast",2022,NA,31,"2022-10-12",7033,NA
"LTFE_Duernast",2022,NA,32,"2022-10-12",8744,NA
"LTFE_Duernast",2022,NA,33,"2022-10-12",7744,NA
"LTFE_Duernast",2022,NA,34,"2022-10-12",8912,NA
"LTFE_Duernast",2022,NA,35,"2022-10-12",7369,NA
"LTFE_Duernast",2022,NA,36,"2022-10-12",7673,NA
"LTFE_Duernast",2022,NA,37,"2022-10-12",4442,NA
"LTFE_Duernast",2022,NA,38,"2022-10-12",4008,NA
"LTFE_Duernast",2022,NA,39,"2022-10-12",6175,NA
"LTFE_Duernast",2022,NA,40,"2022-10-12",7808,NA
"LTFE_Duernast",2022,NA,41,"2022-10-12",7951,NA
"LTFE_Duernast",2022,NA,42,"2022-10-12",8483,NA
"LTFE_Duernast",2022,NA,43,"2022-10-12",7406,NA
"LTFE_Duernast",2022,NA,44,"2022-10-12",9265,NA
"LTFE_Duernast",2022,NA,45,"2022-10-12",7291,NA
"LTFE_Duernast",2022,NA,46,"2022-10-12",8271,NA
"LTFE_Duernast",2022,NA,47,"2022-10-12",7660,NA
"LTFE_Duernast",2022,NA,48,"2022-10-12",8430,NA
"LTFE_Duernast",2022,NA,49,"2022-10-12",7299,NA
"LTFE_Duernast",2022,NA,50,"2022-10-12",8249,NA
"LTFE_Duernast",2022,NA,51,"2022-10-12",4151,NA
"LTFE_Duernast",2022,NA,52,"2022-10-12",4059,NA
"LTFE_Duernast",2022,NA,53,"2022-10-12",7542,NA
"LTFE_Duernast",2022,NA,54,"2022-10-12",7529,NA
"LTFE_Duernast",2022,NA,55,"2022-10-12",6389,NA
"LTFE_Duernast",2022,NA,56,"2022-10-12",7919,NA
"LTFE_Duernast",2022,NA,57,"2022-10-12",8088,NA
"LTFE_Duernast",2022,NA,58,"2022-10-12",8913,NA
"LTFE_Duernast",2022,NA,59,"2022-10-12",6561,NA
"LTFE_Duernast",2022,NA,60,"2022-10-12",8593,NA
"LTFE_Duernast",2022,NA,61,"2022-10-12",7790,NA
"LTFE_Duernast",2022,NA,62,"2022-10-12",8634,NA
"LTFE_Duernast",2022,NA,63,"2022-10-12",6614,NA
"LTFE_Duernast",2022,NA,64,"2022-10-12",7316,NA
