*GHG emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  MAR 01, 2026 09:34:20

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 107    31    30232     -625     0.10     0.00      331      -17     0.00     0.00      -64        1        0      -63
   15 108    32    36488    -2219     0.03     0.00      367      -20     0.00     0.00      -72        1        0      -71
   15 109    33    33926    -2594     0.07     0.00      401      -22     0.00     0.00      -82        1        0      -81
   15 110    34    27336    -1938     0.10     0.00      428      -24     0.00     0.00      -89        1        0      -88
   15 111    35    20837    -1406     0.11     0.00      449      -26     0.00     0.00      -94        1        0      -93
   15 112    36    15815     -969     0.11     0.00      465      -27     0.00     0.00      -97        1        0      -96
   15 113    37    15234     -781     0.11     0.00      480      -27     0.00     0.00     -100        1        0      -99
   15 114    38    14743     -594     0.12     0.00      495      -28     0.00     0.00     -102        1        0     -101
   15 115    39    15837     -500     0.12     0.00      511      -28     0.00     0.00     -104        1        0     -103
   15 116    40    17480     -313     0.12     0.00      528      -29     0.00     0.00     -105        1        0     -104
   15 117    41    19759      -94     0.13     0.00      548      -29     0.00     0.00     -106        1        0     -105
   15 118    42    22682     -188     0.11     0.00      571      -29     0.00     0.00     -106        1        0     -105
   15 119    43    19535     1031     0.06     0.00      590      -28     0.00     0.00     -103        1        0     -101
   15 120    44    17801     1063     0.12     0.00      608      -27     0.00     0.00      -99        1        0      -97
   15 121    45    17819      938     0.14     0.00      626      -26     0.00     0.00      -95        1        0      -94
   15 122    46    12741     1031     0.05     0.00      639      -25     0.00     0.00      -92        1        0      -90
   15 123    47    11466      719     0.08     0.00      650      -24     0.00     0.00      -89        1        0      -87
   15 124    48    11424     1531     0.05     0.00      662      -23     0.00     0.00      -83        1        0      -82
   15 125    49    13731     2781     0.11     0.00      675      -20     0.00     0.00      -73        2        0      -72
   15 126    50    15682     3938     0.09     0.00      691      -16     0.00     0.00      -59        2        0      -57
   15 127    51    15426     4469     0.06     0.00      706      -12     0.00     0.00      -42        2        0      -41
   15 128    52    17092     4500     0.12     0.00      723       -7     0.00     0.00      -26        2        0      -24
   15 129    53    17866     4750     0.16     0.00      741       -2     0.00     0.00       -8        2        0       -7
   15 130    54    17011     4406     0.10     0.00      758        2     0.00     0.00        8        2        0       10
   15 131    55    15825     3625     0.16     0.00      774        6     0.00     0.00       21        2        0       23
   15 132    56    15718     4063     0.18     0.00      790       10     0.00     0.00       36        2        0       38
   15 133    57    16604     4750     0.19     0.00      806       15     0.00     0.00       54        2        0       56
   15 134    58    17318     4969     0.12     0.00      824       20     0.00     0.00       72        2        0       74
   15 135    59    17419     5031     0.17     0.00      841       25     0.00     0.00       90        2        0       92
   15 136    60    16828     4906     0.20     0.00      858       30     0.00     0.00      108        2        0      110
   15 137    61    16333     4875     0.24     0.00      874       34     0.01     0.00      126        2        0      129
   15 138    62    15379     4438     0.25     0.00      890       39     0.01     0.00      142        2        0      145
   15 139    63    14723     4188     0.26     0.00      904       43     0.01     0.00      158        3        0      160
   15 140    64    14296     4219     0.09     0.00      919       47     0.01     0.00      173        3        0      176
   15 141    65    14296     3563     0.08     0.00      933       51     0.01     0.00      186        3        0      189
   15 142    66    14778     2969     0.13     0.00      948       54     0.01     0.00      197        3        0      200
   15 143    67    14463     2313     0.22     0.00      962       56     0.01     0.00      206        3        0      209
   15 144    68    13204     1969     0.17     0.00      976       58     0.01     0.00      213        3        0      216
   15 145    69    12622     1781     0.20     0.00      988       60     0.01     0.00      220        3        0      223
   15 146    70    13477     2750     0.24     0.00     1002       63     0.01     0.00      230        3        0      233
   15 147    71    13780     3000     0.31     0.00     1015       66     0.01     0.00      241        3        0      244
   15 148    72    13436     2969     0.34     0.00     1029       69     0.01     0.00      252        3        0      255
   15 149    73    13335     3094     0.35     0.00     1042       72     0.01     0.00      263        4        0      266
   15 150    74    14111     3500     0.36     0.00     1056       75     0.01     0.00      276        4        0      279
   15 151    75    14536     3469     0.37     0.00     1071       79     0.01     0.00      288        4        0      292
   15 152    76    15701     3906     0.38     0.00     1087       83     0.01     0.00      303        4        0      307
   15 153    77    18166     4906     0.39     0.00     1105       87     0.01     0.00      321        4        0      325
   15 154    78    20614     5531     0.41     0.00     1125       93     0.01     0.00      341        4        0      346
   15 155    79    22918     5813     0.42     0.00     1148       99     0.01     0.00      362        5        0      367
   15 156    80    25520     5813     0.44     0.00     1174      105     0.01     0.00      384        5        0      389
   15 157    81    28806     6063     0.45     0.00     1203      111     0.01     0.00      406        5        0      411
   15 158    82    32455     5938     0.42     0.00     1235      117     0.01     0.00      428        5        0      433
   15 159    83    35925     5219     0.44     0.00     1271      122     0.01     0.00      447        5        0      452
   15 160    84    39606     3813     0.14     0.00     1311      126     0.01     0.00      461        6        0      466
   15 161    85    42102     1906     0.25     0.00     1353      128     0.01     0.00      468        6        0      474
   15 162    86    38902     1469     0.38     0.00     1392      129     0.01     0.00      473        6        0      479
   15 163    87    36063     1563     0.49     0.00     1428      131     0.01     0.00      479        6        0      485
   15 164    88    34126     1938     0.51     0.00     1462      132     0.01     0.00      486        6        0      492
   15 165    89    36073     2219     0.22     0.00     1498      135     0.01     0.00      494        6        0      501
   15 166    90    40584     2438     0.39     0.00     1538      137     0.01     0.00      503        7        0      510
   15 167    91    34330     4094     0.19     0.00     1573      141     0.01     0.00      518        7        0      525
   15 168    92    36401     3094     0.36     0.00     1609      144     0.01     0.00      530        7        0      536
   15 169    93    34205     2500     0.51     0.00     1643      147     0.02     0.00      539        7        0      546
   15 170    94    27641     2969     0.18     0.00     1671      150     0.02     0.00      550        7        0      557
   15 171    95    25905     2219     0.37     0.00     1697      152     0.02     0.00      558        7        0      565
   15 172    96    24400     2094     0.45     0.00     1721      154     0.02     0.00      566        8        0      573
   15 173    97    23240     2125     0.50     0.00     1744      156     0.02     0.00      573        8        0      581
   15 174    98    23657     2281     0.56     0.00     1768      159     0.02     0.00      582        8        0      590
   15 175    99    23153     2375     0.44     0.00     1791      161     0.02     0.00      590        8        0      599
   15 176   100    23281     2531     0.56     0.00     1815      163     0.02     0.00      600        9        0      608
   15 177   101    23324     2906     0.55     0.00     1838      166     0.02     0.00      610        9        0      619
   15 178   102    23941     3219     0.54     0.00     1862      170     0.02     0.00      622        9        0      631
   15 179   103    24109     3563     0.53     0.00     1886      173     0.02     0.00      635        9        0      645
   15 180   104    25677     3906     0.53     0.00     1912      177     0.02     0.00      650       10        0      659
   15 181   105    27110     4313     0.53     0.00     1939      181     0.02     0.00      665       10        0      675
   15 182   106    28974     4875     0.54     0.00     1968      186     0.02     0.00      683       10        0      693
   15 183   107    29431     5344     0.54     0.00     1997      192     0.02     0.00      703       10        0      713
   15 184   108    30643     5469     1.35     0.00     2028      197     0.02     0.00      723       11        0      734
   15 185   109    29526     6250     1.85     0.00     2057      203     0.03     0.00      746       12        0      758
   15 186   110    28518     7125     2.14     0.00     2086      210     0.03     0.00      772       13        0      785
   15 187   111    27074     7781     2.26     0.00     2113      218     0.03     0.00      801       14        0      814
   15 188   112    27991     7656     2.26     0.00     2141      226     0.03     0.00      829       15        0      844
   15 189   113    43672     4531     2.12     0.00     2185      230     0.03     0.00      845       16        0      861
   15 190   114    51262     1969     1.73     0.00     2236      232     0.04     0.00      853       17        0      869
   15 191   115    44897     1844     1.96     0.00     2281      234     0.04     0.00      859       18        0      877
   15 192   116    35055     2469     1.80     0.00     2316      237     0.04     0.00      868       18        0      887
   15 193   117    28748     3281     1.63     0.00     2345      240     0.04     0.00      880       19        0      900
   15 194   118    22686     3719     1.50     0.00     2367      244     0.04     0.00      894       20        0      914
   15 195   119    21872     3813     1.35     0.00     2389      247     0.04     0.00      908       21        0      929
   15 196   120    22134     4531     1.25     0.00     2411      252     0.05     0.00      925       21        0      946
   15 197   121    21762     5344     1.16     0.00     2433      257     0.05     0.00      944       22        0      966
   15 198   122    20411     5906     1.09     0.00     2453      263     0.05     0.00      966       22        0      988
   15 199   123    18897     6438     1.02     0.00     2472      270     0.05     0.00      990       23        0     1012
   15 200   124    18655     6688     0.94     0.00     2491      276     0.05     0.00     1014       23        0     1037
   15 201   125    18580     6656     0.87     0.00     2510      283     0.05     0.00     1039       24        0     1062
   15 202   126    17221     7000     0.82     0.00     2527      290     0.05     0.00     1064       24        0     1088
   15 203   127    16142     7250     0.78     0.00     2543      297     0.05     0.00     1091       24        0     1115
   15 204   128    14702     7281     0.74     0.00     2558      305     0.05     0.00     1118       25        0     1142
   15 205   129    16612     6688     0.68     0.00     2574      311     0.05     0.00     1142       25        0     1167
   15 206   130    15278     6875     0.66     0.00     2589      318     0.05     0.00     1167       25        0     1193
   15 207   131    13790     6531     0.63     0.00     2603      325     0.05     0.00     1191       26        0     1217
   15 208   132    13312     5750     0.60     0.00     2617      330     0.06     0.00     1212       26        0     1238
   15 209   133    17459     4281     0.53     0.00     2634      335     0.06     0.00     1228       26        0     1254
   15 210   134    16834     3969     0.52     0.00     2651      339     0.06     0.00     1243       26        0     1269
   15 211   135    14982     3625     0.52     0.00     2666      342     0.06     0.00     1256       27        0     1283
   15 212   136    12616     3750     0.51     0.00     2678      346     0.06     0.00     1270       27        0     1297
   15 213   137    11345     4000     0.52     0.00     2690      350     0.06     0.00     1285       27        0     1312
   15 214   138     9845     4125     0.52     0.00     2700      354     0.06     0.00     1300       27        0     1327
   15 215   139     9423     4281     0.51     0.00     2709      358     0.06     0.00     1315       28        0     1343
   15 216   140     9264     4781     0.51     0.00     2718      363     0.06     0.00     1333       28        0     1361
   15 217   141     9359     5250     0.51     0.00     2728      368     0.06     0.00     1352       28        0     1380
   15 218   142     9257     5719     0.50     0.00     2737      374     0.06     0.00     1373       28        0     1401
   15 219   143     9273     6156     0.49     0.00     2746      380     0.06     0.00     1396       28        0     1424
   15 220   144     9182     6688     0.49     0.00     2755      387     0.06     0.00     1420       29        0     1449
   15 221   145    12935     6406     0.45     0.00     2768      393     0.06     0.00     1444       29        0     1473
   15 222   146    12372     6688     0.46     0.00     2781      400     0.06     0.00     1468       29        0     1497
   15 223   147    11797     7031     0.46     0.00     2793      407     0.06     0.00     1494       29        0     1523
   15 224   148    11129     7188     0.46     0.00     2804      414     0.06     0.00     1521       30        0     1550
   15 225   149    10377     7219     0.46     0.00     2814      422     0.06     0.00     1547       30        0     1577
   15 226   150     9704     7281     0.45     0.00     2824      429     0.06     0.00     1574       30        0     1604
   15 227   151    18470     5719     0.40     0.00     2842      435     0.06     0.00     1595       30        0     1625
   15 228   152    17739     5688     0.41     0.00     2860      440     0.06     0.00     1616       30        0     1646
   15 229   153    22443     4156     0.32     0.00     2882      444     0.07     0.00     1631       31        0     1661
   15 230   154    21907     3688     0.22     0.00     2904      448     0.07     0.00     1644       31        0     1675
   15 231   155    22147     2813     0.46     0.00     2926      451     0.07     0.00     1655       31        0     1686
   15 232   156    18735     2781     0.49     0.00     2945      454     0.07     0.00     1665       31        0     1696
   15 233   157    16375     2844     0.49     0.00     2962      457     0.07     0.00     1675       31        0     1707
   15 234   158    15055     3125     0.49     0.00     2977      460     0.07     0.00     1687       32        0     1718
   15 235   159    14711     3281     0.50     0.00     2991      463     0.07     0.00     1699       32        0     1731
   15 236   160    16805     3219     0.50     0.00     3008      466     0.07     0.00     1711       32        0     1743
   15 237   161    26107     2313     0.21     0.00     3034      468     0.07     0.00     1719       32        0     1751

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  MAR 01, 2026 09:34:20

*RUN   4        : 4                         WHAPS048 TUDU1501    4
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  4   : 4                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    29546    -2375     0.01     0.00       30       -2     0.00     0.00       -9        0        0       -9
   15 078     2    25852    -2000     0.01     0.00       55       -4     0.00     0.00      -16        0        0      -16
   15 079     3    20121    -1281     0.02     0.00       76       -6     0.00     0.00      -21        0        0      -21
   15 080     4    13977     -781     0.02     0.00       89       -6     0.00     0.00      -24        0        0      -24
   15 081     5     9264     -531     0.02     0.00       99       -7     0.00     0.00      -26        0        0      -26
   15 082     6     2670      -31     0.02     0.00      101       -7     0.00     0.00      -26        0        0      -26
   15 083     7      146       94     0.02     0.00      102       -7     0.00     0.00      -25        0        0      -25
   15 084     8      153       63     0.02     0.00      102       -7     0.00     0.00      -25        0        0      -25
   15 085     9     1751       94     0.03     0.00      103       -7     0.00     0.00      -25        0        0      -25
   15 086    10     2967        0     0.03     0.00      106       -7     0.00     0.00      -25        0        0      -25
   15 087    11     5094     -156     0.03     0.00      112       -7     0.00     0.00      -25        0        0      -25
   15 088    12     8135     -344     0.03     0.00      120       -7     0.00     0.00      -27        0        0      -26
   15 089    13    10948     -438     0.04     0.00      131       -8     0.00     0.00      -28        0        0      -28
   15 090    14    10826     -813     0.03     0.00      141       -9     0.00     0.00      -31        0        0      -31
   15 091    15    12461    -1000     0.02     0.00      154      -10     0.00     0.00      -35        0        0      -35
   15 092    16     8826     -656     0.02     0.00      163      -10     0.00     0.00      -37        0        0      -37
   15 093    17     5194     -250     0.02     0.00      168      -10     0.00     0.00      -38        0        0      -38
   15 094    18      175       94     0.05     0.00      168      -10     0.00     0.00      -38        0        0      -38
   15 095    19       46        0     0.03     0.00      168      -10     0.00     0.00      -38        0        0      -38
   15 096    20        0        0     0.06     0.00      168      -10     0.00     0.00      -38        0        0      -38
   15 097    21        0        0     0.07     0.00      168      -10     0.00     0.00      -38        0        0      -38
   15 098    22        0        0     0.08     0.00      168      -10     0.00     0.00      -38        0        0      -38
   15 099    23        0        0     0.30     0.00      168      -10     0.00     0.00      -38        0        0      -37
   15 100    24       94       94     0.49     0.00      168      -10     0.00     0.00      -38        1        0      -37
   15 101    25     8259     -688     0.67     0.00      177      -11     0.00     0.00      -40        1        0      -39
   15 102    26    17842    -1406     0.84     0.00      194      -12     0.00     0.00      -45        1        0      -44
   15 103    27    26050    -1875     0.99     0.00      220      -14     0.00     0.00      -52        2        0      -50
   15 104    28    29424    -1938     1.10     0.00      250      -16     0.01     0.00      -59        2        0      -57
   15 105    29    29377    -1563     1.14     0.00      279      -18     0.01     0.00      -65        3        0      -62
   15 106    30    30058    -1281     1.14     0.00      309      -19     0.01     0.00      -70        3        0      -66
   15 107    31    31118     -875     1.11     0.00      340      -20     0.01     0.00      -73        4        0      -69
   15 108    32    47024    -4875     0.32     0.00      387      -25     0.01     0.00      -91        4        0      -87
   15 109    33    42479    -4719     0.71     0.00      430      -29     0.01     0.00     -108        4        0     -104
   15 110    34    35973    -4094     0.94     0.00      466      -34     0.01     0.00     -123        5        0     -118
   15 111    35    26174    -2719     0.84     0.00      492      -36     0.01     0.00     -133        5        0     -128
   15 112    36    18563    -1656     0.76     0.00      511      -38     0.01     0.00     -139        6        0     -133
   15 113    37    17208    -1313     0.69     0.00      528      -39     0.01     0.00     -144        6        0     -138
   15 114    38    16087     -969     0.63     0.00      544      -40     0.01     0.00     -147        6        0     -141
   15 115    39    17161     -781     0.57     0.00      561      -41     0.01     0.00     -150        7        0     -144
   15 116    40    19584     -906     0.50     0.00      581      -42     0.01     0.00     -154        7        0     -147
   15 117    41    22949     -938     0.44     0.00      604      -43     0.01     0.00     -157        7        0     -150
   15 118    42    30756    -2281     0.38     0.00      634      -45     0.02     0.00     -165        7        0     -158
   15 119    43    33216    -2375     0.18     0.00      668      -47     0.02     0.00     -174        7        0     -167
   15 120    44    33024    -2719     0.30     0.00      701      -50     0.02     0.00     -184        7        0     -177
   15 121    45    31946    -2625     0.31     0.00      733      -53     0.02     0.00     -194        7        0     -186
   15 122    46    19946     -750     0.12     0.00      752      -54     0.02     0.00     -197        8        0     -189
   15 123    47    17625     -906     0.16     0.00      770      -54     0.02     0.00     -200        8        0     -192
   15 124    48    19959     -531     0.10     0.00      790      -55     0.02     0.00     -202        8        0     -194
   15 125    49    30591    -1438     0.20     0.00      821      -56     0.02     0.00     -207        8        0     -199
   15 126    50    33129     -438     0.15     0.00      854      -57     0.02     0.00     -209        8        0     -201
   15 127    51    29592      938     0.11     0.00      883      -56     0.02     0.00     -205        8        0     -197
   15 128    52    32292      719     0.19     0.00      916      -55     0.02     0.00     -203        8        0     -195
   15 129    53    28579     2094     0.25     0.00      944      -53     0.02     0.00     -195        8        0     -187
   15 130    54    23166     2844     0.17     0.00      967      -50     0.02     0.00     -185        8        0     -176
   15 131    55    18534     2938     0.24     0.00      986      -47     0.02     0.00     -174        8        0     -165
   15 132    56    16471     3875     0.26     0.00     1002      -43     0.02     0.00     -160        8        0     -151
   15 133    57    16457     4813     0.26     0.00     1019      -39     0.02     0.00     -142        9        0     -133
   15 134    58    17030     5031     0.20     0.00     1036      -34     0.02     0.00     -123        9        0     -115
   15 135    59    16615     5250     0.25     0.00     1053      -28     0.02     0.00     -104        9        0      -95
   15 136    60    15760     5156     0.28     0.00     1068      -23     0.02     0.00      -85        9        0      -76
   15 137    61    15094     5156     0.31     0.00     1083      -18     0.02     0.00      -66        9        0      -57
   15 138    62    14028     4719     0.31     0.00     1097      -13     0.02     0.00      -49        9        0      -40
   15 139    63    13332     4500     0.32     0.00     1111       -9     0.02     0.00      -32        9        0      -23
   15 140    64    13060     4375     0.12     0.00     1124       -4     0.02     0.00      -16        9        0       -7
   15 141    65    13516     3844     0.10     0.00     1137       -1     0.02     0.00       -2        9        0        7
   15 142    66    14572     3031     0.16     0.00     1152        2     0.02     0.00        9        9        0       18
   15 143    67    14191     2375     0.25     0.00     1166        5     0.02     0.00       18       10        0       27
   15 144    68    12082     2250     0.20     0.00     1178        7     0.02     0.00       26       10        0       35
   15 145    69    11044     2188     0.24     0.00     1189        9     0.02     0.00       34       10        0       44
   15 146    70    11452     3281     0.28     0.00     1201       13     0.02     0.00       46       10        0       56
   15 147    71    11412     3563     0.36     0.00     1212       16     0.02     0.00       59       10        0       69
   15 148    72    10765     3594     0.40     0.00     1223       20     0.02     0.00       72       10        0       82
   15 149    73    10410     3813     0.42     0.00     1233       23     0.02     0.00       86       10        0       97
   15 150    74    10881     4344     0.42     0.00     1244       28     0.02     0.00      102       11        0      113
   15 151    75    11070     4344     0.43     0.00     1255       32     0.02     0.00      118       11        0      129
   15 152    76    11977     4844     0.43     0.00     1267       37     0.02     0.00      136       11        0      147
   15 153    77    28713     2375     1.00     0.00     1296       39     0.02     0.00      145       12        0      156
   15 154    78    32719     2688     1.33     0.00     1329       42     0.03     0.00      154       12        0      167
   15 155    79    35320     2906     1.45     0.00     1364       45     0.03     0.00      165       13        0      178
   15 156    80    37165     3281     1.43     0.00     1401       48     0.03     0.00      177       14        0      191
   15 157    81    38212     3813     1.37     0.00     1439       52     0.03     0.00      191       14        0      205
   15 158    82    48126     1688     1.21     0.00     1487       54     0.03     0.00      197       15        0      212
   15 159    83    46468     1875     1.10     0.00     1534       56     0.03     0.00      204       15        0      219
   15 160    84    56879    -1000     0.37     0.00     1591       55     0.03     0.00      200       15        0      216
   15 161    85    50728     -719     0.57     0.00     1641       54     0.03     0.00      198       16        0      214
   15 162    86    43192       94     0.74     0.00     1685       54     0.03     0.00      198       16        0      214
   15 163    87    37663      875     0.85     0.00     1722       55     0.04     0.00      201       16        0      218
   15 164    88    34402     1594     0.81     0.00     1757       56     0.04     0.00      207       17        0      224
   15 165    89    35715     1750     0.36     0.00     1792       58     0.04     0.00      214       17        0      231
   15 166    90    40000     1906     0.58     0.00     1832       60     0.04     0.00      221       17        0      238
   15 167    91    34040     3625     0.27     0.00     1866       64     0.04     0.00      234       17        0      251
   15 168    92    37128     2625     0.47     0.00     1904       66     0.04     0.00      244       18        0      261
   15 169    93    34594     2281     0.61     0.00     1938       69     0.04     0.00      252       18        0      270
   15 170    94    28712     2656     0.22     0.00     1967       71     0.04     0.00      262       18        0      280
   15 171    95    28618     1500     0.42     0.00     1996       73     0.04     0.00      267       18        0      285
   15 172    96    26361     1594     0.48     0.00     2022       74     0.04     0.00      273       18        0      291
   15 173    97    24989     1656     0.51     0.00     2047       76     0.04     0.00      279       19        0      298
   15 174    98    25385     1875     0.58     0.00     2072       78     0.04     0.00      286       19        0      305
   15 175    99    24859     1938     0.42     0.00     2097       80     0.04     0.00      293       19        0      312
   15 176   100    25075     2063     0.53     0.00     2122       82     0.04     0.00      301       19        0      320
   15 177   101    25222     2406     0.53     0.00     2147       84     0.04     0.00      310       20        0      329
   15 178   102    25716     2781     0.51     0.00     2173       87     0.04     0.00      320       20        0      340
   15 179   103    25976     3125     0.50     0.00     2199       90     0.04     0.00      331       20        0      351
   15 180   104    28057     3375     0.49     0.00     2227       94     0.04     0.00      344       20        0      364
   15 181   105    28580     3969     0.48     0.00     2256       98     0.04     0.00      358       21        0      379
   15 182   106    28559     4750     0.49     0.00     2284      102     0.04     0.00      376       21        0      396
   15 183   107    26606     5469     0.50     0.00     2311      108     0.04     0.00      396       21        0      417
   15 184   108    25027     5781     1.39     0.00     2336      114     0.05     0.00      417       22        0      439
   15 185   109    23656     6219     1.92     0.00     2360      120     0.05     0.00      440       23        0      462
   15 186   110    22571     6688     2.20     0.00     2382      127     0.05     0.00      464       24        0      488
   15 187   111    21101     7031     2.32     0.00     2403      134     0.05     0.00      490       25        0      515
   15 188   112    20695     6813     2.30     0.00     2424      140     0.06     0.00      515       26        0      541
   15 189   113    28359     5500     2.12     0.00     2452      146     0.06     0.00      535       27        0      562
   15 190   114    32538     3688     1.65     0.00     2485      150     0.06     0.00      549       28        0      576
   15 191   115    29208     3188     1.93     0.00     2514      153     0.06     0.00      560       28        0      589
   15 192   116    23581     3125     1.81     0.00     2538      156     0.06     0.00      572       29        0      601
   15 193   117    18571     3531     1.67     0.00     2556      159     0.06     0.00      585       30        0      615
   15 194   118    13573     3719     1.58     0.00     2570      163     0.07     0.00      599       31        0      629
   15 195   119    12903     3563     1.43     0.00     2583      167     0.07     0.00      612       31        0      643
   15 196   120    13078     4156     1.33     0.00     2596      171     0.07     0.00      627       32        0      659
   15 197   121    12582     4625     1.24     0.00     2608      175     0.07     0.00      644       33        0      677
   15 198   122    11450     4906     1.16     0.00     2620      180     0.07     0.00      662       33        0      695
   15 199   123    10155     5094     1.07     0.00     2630      185     0.07     0.00      681       34        0      714
   15 200   124     9627     5094     0.98     0.00     2640      191     0.07     0.00      699       34        0      733
   15 201   125     9456     5156     0.90     0.00     2649      196     0.07     0.00      718       35        0      753
   15 202   126     8630     5188     0.85     0.00     2658      201     0.07     0.00      737       35        0      772
   15 203   127     7956     5281     0.80     0.00     2666      206     0.08     0.00      757       35        0      792
   15 204   128     7143     5219     0.76     0.00     2673      211     0.08     0.00      776       36        0      811
   15 205   129     8572     4813     0.68     0.00     2681      216     0.08     0.00      793       36        0      829
   15 206   130     7876     4844     0.66     0.00     2689      221     0.08     0.00      811       36        0      848
   15 207   131     7330     4625     0.63     0.00     2697      226     0.08     0.00      828       37        0      865
   15 208   132     7391     4188     0.59     0.00     2704      230     0.08     0.00      844       37        0      880
   15 209   133    10214     3344     0.52     0.00     2714      233     0.08     0.00      856       37        0      893
   15 210   134     8274     3469     0.53     0.00     2722      237     0.08     0.00      869       37        0      906
   15 211   135     6471     3313     0.54     0.00     2729      240     0.08     0.00      881       38        0      918
   15 212   136     5011     3313     0.54     0.00     2734      243     0.08     0.00      893       38        0      931
   15 213   137     4789     3375     0.53     0.00     2739      247     0.08     0.00      905       38        0      943
   15 214   138     4441     3344     0.51     0.00     2743      250     0.08     0.00      918       38        0      956
   15 215   139     4405     3438     0.50     0.00     2748      253     0.08     0.00      930       39        0      969
   15 216   140     4483     3750     0.48     0.00     2752      257     0.08     0.00      944       39        0      983
   15 217   141     4683     4125     0.47     0.00     2757      261     0.08     0.00      959       39        0      998
   15 218   142     4755     4438     0.46     0.00     2761      266     0.08     0.00      975       39        0     1015
   15 219   143     5068     4781     0.45     0.00     2767      271     0.08     0.00      993       40        0     1032
   15 220   144     5379     5063     0.44     0.00     2772      276     0.08     0.00     1011       40        0     1051
   15 221   145     7647     5031     0.41     0.00     2780      281     0.09     0.00     1030       40        0     1070
   15 222   146     7413     5250     0.41     0.00     2787      286     0.09     0.00     1049       40        0     1089
   15 223   147     7136     5469     0.42     0.00     2794      291     0.09     0.00     1069       40        0     1110
   15 224   148     6795     5500     0.42     0.00     2801      297     0.09     0.00     1089       40        0     1130
   15 225   149     6394     5594     0.41     0.00     2807      302     0.09     0.00     1110       41        0     1151
   15 226   150     6032     5531     0.41     0.00     2813      308     0.09     0.00     1130       41        0     1171
   15 227   151    12388     4625     0.35     0.00     2826      313     0.09     0.00     1147       41        0     1188
   15 228   152    12067     4531     0.37     0.00     2838      317     0.09     0.00     1164       41        0     1205
   15 229   153    15466     3469     0.30     0.00     2853      321     0.09     0.00     1177       41        0     1218
   15 230   154    16070     3000     0.21     0.00     2869      324     0.09     0.00     1188       41        0     1229
   15 231   155    16524     2406     0.44     0.00     2886      326     0.09     0.00     1196       42        0     1238
   15 232   156    13705     2375     0.44     0.00     2900      328     0.09     0.00     1205       42        0     1247
   15 233   157    12036     2438     0.44     0.00     2912      331     0.09     0.00     1214       42        0     1256
   15 234   158    11091     2531     0.45     0.00     2923      333     0.09     0.00     1223       42        0     1266
   15 235   159    10840     2719     0.45     0.00     2934      336     0.09     0.00     1233       42        0     1276
   15 236   160    12397     2656     0.45     0.00     2946      339     0.09     0.00     1243       43        0     1286
   15 237   161    23539     1313     0.20     0.00     2969      340     0.09     0.00     1248       43        0     1291

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  MAR 01, 2026 09:34:20

*RUN   5        : 5                         WHAPS048 TUDU1501    5
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  5   : 5                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    29546    -2375     0.01     0.00       30       -2     0.00     0.00       -9        0        0       -9
   15 078     2    25852    -2000     0.01     0.00       55       -4     0.00     0.00      -16        0        0      -16
